"Contract.Number","Plan.ID","SSA.State.County.Code","FIPS.State.County.Code","State","County","Enrollment","Year"
"S4802",137,7040,9009,"CT","New Haven","4164",2022
"S4802",137,7050,9011,"CT","New London","1514",2022
"S4802",137,7060,9013,"CT","Tolland","688",2022
"S4802",137,7070,9015,"CT","Windham","590",2022
"S4802",205,7000,9001,"CT","Fairfield","1384",2022
"S4802",205,7010,9003,"CT","Hartford","933",2022
"S4802",205,7020,9005,"CT","Litchfield","321",2022
"S4802",205,7030,9007,"CT","Middlesex","208",2022
"S4802",205,7040,9009,"CT","New Haven","1001",2022
"S4802",205,7050,9011,"CT","New London","312",2022
"S4802",205,7060,9013,"CT","Tolland","165",2022
"S4802",205,7070,9015,"CT","Windham","126",2022
"S5552",4,7000,9001,"CT","Fairfield","53",2022
"S5552",4,7010,9003,"CT","Hartford","13",2022
"S5552",4,7040,9009,"CT","New Haven","23",2022
"S5601",4,7000,9001,"CT","Fairfield","8746",2022
"S5601",4,7010,9003,"CT","Hartford","8013",2022
"S5601",4,7020,9005,"CT","Litchfield","2185",2022
"S5601",4,7030,9007,"CT","Middlesex","1362",2022
"S5601",4,7040,9009,"CT","New Haven","8126",2022
"S5601",4,7050,9011,"CT","New London","2810",2022
"S5601",4,7060,9013,"CT","Tolland","1004",2022
"S5601",4,7070,9015,"CT","Windham","1169",2022
"S5601",5,7000,9001,"CT","Fairfield","550",2022
"S5601",5,7010,9003,"CT","Hartford","365",2022
"S5601",5,7020,9005,"CT","Litchfield","135",2022
"S5601",5,7030,9007,"CT","Middlesex","89",2022
"S5601",5,7040,9009,"CT","New Haven","406",2022
"S5601",5,7050,9011,"CT","New London","115",2022
"S5601",5,7060,9013,"CT","Tolland","61",2022
"S5601",5,7070,9015,"CT","Windham","50",2022
"S5601",6,7000,9001,"CT","Fairfield","120",2022
"S5601",6,7010,9003,"CT","Hartford","26",2022
"S5601",6,7020,9005,"CT","Litchfield","15",2022
"S5601",6,7040,9009,"CT","New Haven","54",2022
"S5601",22,7000,9001,"CT","Fairfield","46",2022
"S5601",22,7010,9003,"CT","Hartford","42",2022
"S5601",22,7020,9005,"CT","Litchfield","14",2022
"S5601",22,7040,9009,"CT","New Haven","47",2022
"S5601",22,7050,9011,"CT","New London","11",2022
"S5601",177,7000,9001,"CT","Fairfield","4234",2022
"S5601",177,7010,9003,"CT","Hartford","2180",2022
"S5601",177,7020,9005,"CT","Litchfield","884",2022
"S5601",177,7030,9007,"CT","Middlesex","507",2022
"S5601",177,7040,9009,"CT","New Haven","2288",2022
"S5601",177,7050,9011,"CT","New London","916",2022
"S5601",177,7060,9013,"CT","Tolland","413",2022
"S5601",177,7070,9015,"CT","Windham","334",2022
"S5601",178,7000,9001,"CT","Fairfield","12",2022
"S5601",186,7000,9001,"CT","Fairfield","32",2022
"S5601",801,7000,9001,"CT","Fairfield","370",2022
"S5601",801,7010,9003,"CT","Hartford","123",2022
"S5601",801,7020,9005,"CT","Litchfield","67",2022
"S5601",801,7030,9007,"CT","Middlesex","15",2022
"S5601",801,7040,9009,"CT","New Haven","160",2022
"S5601",801,7050,9011,"CT","New London","24",2022
"S5601",805,7000,9001,"CT","Fairfield","1217",2022
"S5601",805,7010,9003,"CT","Hartford","651",2022
"S5601",805,7020,9005,"CT","Litchfield","210",2022
"S5601",805,7030,9007,"CT","Middlesex","178",2022
"S5601",805,7040,9009,"CT","New Haven","567",2022
"S5601",805,7050,9011,"CT","New London","1223",2022
"S5601",805,7060,9013,"CT","Tolland","129",2022
"S5601",805,7070,9015,"CT","Windham","131",2022
"S5601",807,7000,9001,"CT","Fairfield","65",2022
"S5601",807,7010,9003,"CT","Hartford","13",2022
"S5601",807,7030,9007,"CT","Middlesex","55",2022
"S5601",807,7040,9009,"CT","New Haven","36",2022
"S5601",807,7050,9011,"CT","New London","21",2022
"S5601",807,7070,9015,"CT","Windham","19",2022
"S5601",811,7000,9001,"CT","Fairfield","1167",2022
"S5601",811,7010,9003,"CT","Hartford","180",2022
"S5601",811,7020,9005,"CT","Litchfield","214",2022
"S5601",811,7030,9007,"CT","Middlesex","98",2022
"S5601",811,7040,9009,"CT","New Haven","502",2022
"S5601",811,7050,9011,"CT","New London","101",2022
"S5601",811,7060,9013,"CT","Tolland","17",2022
"S5601",811,7070,9015,"CT","Windham","16",2022
"S5601",813,7000,9001,"CT","Fairfield","293",2022
"S5601",813,7010,9003,"CT","Hartford","13",2022
"S5601",813,7020,9005,"CT","Litchfield","21",2022
"S5601",813,7040,9009,"CT","New Haven","52",2022
"S5601",816,7000,9001,"CT","Fairfield","51",2022
"S5601",816,7010,9003,"CT","Hartford","139",2022
"S5601",816,7030,9007,"CT","Middlesex","41",2022
"S5601",816,7040,9009,"CT","New Haven","214",2022
"S5601",816,7050,9011,"CT","New London","56",2022
"S5601",816,7060,9013,"CT","Tolland","20",2022
"S5601",816,7070,9015,"CT","Windham","14",2022
"S5601",818,7000,9001,"CT","Fairfield","121",2022
"S5601",818,7010,9003,"CT","Hartford","77",2022
"S5601",818,7020,9005,"CT","Litchfield","36",2022
"S5601",818,7030,9007,"CT","Middlesex","181",2022
"S5601",818,7040,9009,"CT","New Haven","3726",2022
"S5601",818,7050,9011,"CT","New London","40",2022
"S5601",820,7000,9001,"CT","Fairfield","123",2022
"S5601",820,7010,9003,"CT","Hartford","26",2022
"S5601",820,7020,9005,"CT","Litchfield","15",2022
"S5601",820,7040,9009,"CT","New Haven","58",2022
"S5601",820,7050,9011,"CT","New London","12",2022
"S5617",8,7000,9001,"CT","Fairfield","1757",2022
"S5617",8,7010,9003,"CT","Hartford","1569",2022
"S5617",8,7020,9005,"CT","Litchfield","412",2022
"S5617",8,7030,9007,"CT","Middlesex","308",2022
"S5617",8,7040,9009,"CT","New Haven","1498",2022
"S5617",8,7050,9011,"CT","New London","576",2022
"S5617",8,7060,9013,"CT","Tolland","207",2022
"S5617",8,7070,9015,"CT","Windham","263",2022
"S5617",13,7000,9001,"CT","Fairfield","68",2022
"S5617",13,7010,9003,"CT","Hartford","14",2022
"S5617",13,7040,9009,"CT","New Haven","29",2022
"S5617",247,7000,9001,"CT","Fairfield","1001",2022
"S5617",247,7010,9003,"CT","Hartford","636",2022
"S5617",247,7020,9005,"CT","Litchfield","224",2022
"S5617",247,7030,9007,"CT","Middlesex","193",2022
"S5617",247,7040,9009,"CT","New Haven","629",2022
"S5617",247,7050,9011,"CT","New London","236",2022
"S5617",247,7060,9013,"CT","Tolland","121",2022
"S5617",247,7070,9015,"CT","Windham","81",2022
"S5617",281,7000,9001,"CT","Fairfield","531",2022
"S5617",281,7010,9003,"CT","Hartford","298",2022
"S5617",281,7020,9005,"CT","Litchfield","133",2022
"S5617",281,7030,9007,"CT","Middlesex","70",2022
"S5617",281,7040,9009,"CT","New Haven","281",2022
"S5617",281,7050,9011,"CT","New London","128",2022
"S5617",281,7060,9013,"CT","Tolland","76",2022
"S5617",281,7070,9015,"CT","Windham","44",2022
"S5617",801,7000,9001,"CT","Fairfield","161",2022
"S5617",801,7010,9003,"CT","Hartford","24",2022
"S5617",801,7020,9005,"CT","Litchfield","13",2022
"S5617",801,7040,9009,"CT","New Haven","20",2022
"S5617",805,7000,9001,"CT","Fairfield","22",2022
"S5617",805,7010,9003,"CT","Hartford","483",2022
"S5617",805,7020,9005,"CT","Litchfield","24",2022
"S5617",805,7030,9007,"CT","Middlesex","19",2022
"S5617",805,7040,9009,"CT","New Haven","36",2022
"S5617",805,7050,9011,"CT","New London","14",2022
"S5617",805,7060,9013,"CT","Tolland","48",2022
"S5660",801,7000,9001,"CT","Fairfield","2131",2022
"S5660",801,7010,9003,"CT","Hartford","1303",2022
"S5660",801,7020,9005,"CT","Litchfield","285",2022
"S5660",801,7030,9007,"CT","Middlesex","346",2022
"S5660",801,7040,9009,"CT","New Haven","1582",2022
"S5660",801,7050,9011,"CT","New London","1798",2022
"S5660",801,7060,9013,"CT","Tolland","200",2022
"S5660",801,7070,9015,"CT","Windham","201",2022
"S5660",802,7000,9001,"CT","Fairfield","21",2022
"S5660",802,7010,9003,"CT","Hartford","23",2022
"S5660",802,7020,9005,"CT","Litchfield","12",2022
"S5660",802,7040,9009,"CT","New Haven","20",2022
"S5660",802,7050,9011,"CT","New London","13",2022
"S5660",806,7000,9001,"CT","Fairfield","34",2022
"S5660",806,7010,9003,"CT","Hartford","379",2022
"S5660",806,7020,9005,"CT","Litchfield","143",2022
"S5660",806,7030,9007,"CT","Middlesex","29",2022
"S5660",806,7040,9009,"CT","New Haven","134",2022
"S5660",806,7050,9011,"CT","New London","14",2022
"S5660",806,7070,9015,"CT","Windham","12",2022
"S5805",1,7000,9001,"CT","Fairfield","18",2022
"S5805",803,7000,9001,"CT","Fairfield","16",2022
"S5820",2,7000,9001,"CT","Fairfield","10507",2022
"S5820",2,7010,9003,"CT","Hartford","6489",2022
"S5820",2,7020,9005,"CT","Litchfield","2149",2022
"S5820",2,7030,9007,"CT","Middlesex","1616",2022
"S5820",2,7040,9009,"CT","New Haven","6316",2022
"S5820",2,7050,9011,"CT","New London","2032",2022
"S5820",2,7060,9013,"CT","Tolland","1204",2022
"S5820",2,7070,9015,"CT","Windham","814",2022
"S5820",803,7000,9001,"CT","Fairfield","927",2022
"S5820",803,7010,9003,"CT","Hartford","1243",2022
"S5820",803,7020,9005,"CT","Litchfield","244",2022
"S5820",803,7030,9007,"CT","Middlesex","192",2022
"S5820",803,7040,9009,"CT","New Haven","718",2022
"S5820",803,7050,9011,"CT","New London","217",2022
"S5820",803,7060,9013,"CT","Tolland","298",2022
"S5820",803,7070,9015,"CT","Windham","93",2022
"S5820",814,7000,9001,"CT","Fairfield","22",2022
"S5820",814,7010,9003,"CT","Hartford","81",2022
"S5820",833,7040,9009,"CT","New Haven","11",2022
"S5884",102,7000,9001,"CT","Fairfield","3176",2022
"S5884",102,7010,9003,"CT","Hartford","3142",2022
"S5884",102,7020,9005,"CT","Litchfield","830",2022
"S5884",102,7030,9007,"CT","Middlesex","578",2022
"S5884",102,7040,9009,"CT","New Haven","3194",2022
"S5884",102,7050,9011,"CT","New London","1235",2022
"S5884",102,7060,9013,"CT","Tolland","364",2022
"S5884",102,7070,9015,"CT","Windham","555",2022
"S5884",149,7000,9001,"CT","Fairfield","1805",2022
"S5884",149,7010,9003,"CT","Hartford","1428",2022
"S5884",149,7020,9005,"CT","Litchfield","531",2022
"S5884",149,7030,9007,"CT","Middlesex","360",2022
"S5884",149,7040,9009,"CT","New Haven","1339",2022
"S5884",149,7050,9011,"CT","New London","530",2022
"S5884",149,7060,9013,"CT","Tolland","208",2022
"S5884",149,7070,9015,"CT","Windham","251",2022
"S5884",182,7000,9001,"CT","Fairfield","2089",2022
"S5884",182,7010,9003,"CT","Hartford","1271",2022
"S5884",182,7020,9005,"CT","Litchfield","600",2022
"S5884",182,7030,9007,"CT","Middlesex","361",2022
"S5884",182,7040,9009,"CT","New Haven","1318",2022
"S5884",182,7050,9011,"CT","New London","646",2022
"S5884",182,7060,9013,"CT","Tolland","200",2022
"S5884",182,7070,9015,"CT","Windham","337",2022
"S5884",834,7000,9001,"CT","Fairfield","35",2022
"S5884",834,7010,9003,"CT","Hartford","127",2022
"S5884",834,7040,9009,"CT","New Haven","37",2022
"S5921",348,7000,9001,"CT","Fairfield","5389",2022
"S5921",348,7010,9003,"CT","Hartford","4215",2022
"S5921",348,7020,9005,"CT","Litchfield","1213",2022
"S5921",348,7030,9007,"CT","Middlesex","853",2022
"S5921",348,7040,9009,"CT","New Haven","4114",2022
"S5921",348,7050,9011,"CT","New London","1653",2022
"S5921",348,7060,9013,"CT","Tolland","644",2022
"S5921",348,7070,9015,"CT","Windham","660",2022
"S5921",385,7000,9001,"CT","Fairfield","3925",2022
"S5921",385,7010,9003,"CT","Hartford","2229",2022
"S5921",385,7020,9005,"CT","Litchfield","757",2022
"S5921",385,7030,9007,"CT","Middlesex","635",2022
"S5921",385,7040,9009,"CT","New Haven","2155",2022
"S5921",385,7050,9011,"CT","New London","767",2022
"S5921",385,7060,9013,"CT","Tolland","470",2022
"S5921",385,7070,9015,"CT","Windham","284",2022
"S5921",802,7040,9009,"CT","New Haven","43",2022
"S5960",804,7000,9001,"CT","Fairfield","33",2022
"S5960",804,7040,9009,"CT","New Haven","16",2022
"S5966",803,7000,9001,"CT","Fairfield","393",2022
"S5966",803,7010,9003,"CT","Hartford","58",2022
"S5966",803,7020,9005,"CT","Litchfield","52",2022
"S5966",803,7030,9007,"CT","Middlesex","18",2022
"S5966",803,7040,9009,"CT","New Haven","121",2022
"S5966",803,7050,9011,"CT","New London","17",2022
"S7126",2,7000,9001,"CT","Fairfield","42",2022
"S7126",2,7010,9003,"CT","Hartford","26",2022
"S7126",2,7040,9009,"CT","New Haven","22",2022
"S7126",2,7050,9011,"CT","New London","15",2022
"S7126",72,7000,9001,"CT","Fairfield","209",2022
"S7126",72,7010,9003,"CT","Hartford","118",2022
"S7126",72,7020,9005,"CT","Litchfield","46",2022
"S7126",72,7030,9007,"CT","Middlesex","92",2022
"S7126",72,7040,9009,"CT","New Haven","150",2022
"S7126",72,7050,9011,"CT","New London","53",2022
"S7126",72,7060,9013,"CT","Tolland","21",2022
"S7126",72,7070,9015,"CT","Windham","19",2022
"S7694",2,7000,9001,"CT","Fairfield","1362",2022
"S7694",2,7010,9003,"CT","Hartford","1304",2022
"S7694",2,7020,9005,"CT","Litchfield","332",2022
"S7694",2,7030,9007,"CT","Middlesex","221",2022
"S7694",2,7040,9009,"CT","New Haven","1353",2022
"S7694",2,7050,9011,"CT","New London","509",2022
"S7694",2,7060,9013,"CT","Tolland","144",2022
"S7694",2,7070,9015,"CT","Windham","232",2022
"S7694",125,7000,9001,"CT","Fairfield","864",2022
"S7694",125,7010,9003,"CT","Hartford","345",2022
"S7694",125,7020,9005,"CT","Litchfield","205",2022
"S7694",125,7030,9007,"CT","Middlesex","88",2022
"S7694",125,7040,9009,"CT","New Haven","466",2022
"S7694",125,7050,9011,"CT","New London","179",2022
"S7694",125,7060,9013,"CT","Tolland","55",2022
"S7694",125,7070,9015,"CT","Windham","74",2022
"S7694",803,7000,9001,"CT","Fairfield","179",2022
"S7694",803,7010,9003,"CT","Hartford","36",2022
"S7694",803,7020,9005,"CT","Litchfield","27",2022
"S7694",803,7030,9007,"CT","Middlesex","21",2022
"S7694",803,7040,9009,"CT","New Haven","157",2022
"S7694",803,7050,9011,"CT","New London","21",2022
"S8841",803,7000,9001,"CT","Fairfield","1283",2022
"S8841",803,7010,9003,"CT","Hartford","116",2022
"S8841",803,7020,9005,"CT","Litchfield","65",2022
"S8841",803,7030,9007,"CT","Middlesex","47",2022
"S8841",803,7040,9009,"CT","New Haven","391",2022
"S8841",803,7050,9011,"CT","New London","68",2022
"S8841",803,7060,9013,"CT","Tolland","24",2022
"S8841",810,7000,9001,"CT","Fairfield","13",2022
"S9701",801,7000,9001,"CT","Fairfield","114",2022
"S9701",801,7020,9005,"CT","Litchfield","16",2022
"S9701",801,7040,9009,"CT","New Haven","37",2022
"S9701",803,7000,9001,"CT","Fairfield","44",2022
"S9701",807,7000,9001,"CT","Fairfield","38",2022
"S9701",807,7040,9009,"CT","New Haven","15",2022
